https://bugbase.in/programs/bugbase	https://bugbase.in/programs/bugbase
https://bugbase.in/programs/hike-bugbounty	https://bugbase.in/programs/hike-bugbounty
https://bugbase.in/programs/impactguru_bugbounty	-
https://bugbase.in/programs/moreficent_bug_bounty	https://github.com/Moreficent
https://bugbase.in/programs/olx	https://admin.bughunt.com.br/program/detail?60ca003869707962894a5b33
https://bugbase.in/programs/razorpay-bugbounty	https://hackerone.com/razorpay
